galaxy_id,radius_arcsec,mu_r,muerr_r,ellipticity
WALLABY J124747+042017,59.93552934624482,23.74040150902691,0.010342251916638057,0.11226893169367741
WALLABY J124747+042017,65.92908228086931,23.94298261606245,0.013511529027452295,0.11157417615234899
WALLABY J124747+042017,72.52199050895625,24.318598624646057,0.011360093949750866,0.11055964442073452
WALLABY J124747+042017,79.77418955985188,24.674366889714747,0.011041731672360207,0.10935355097790084
WALLABY J124747+042017,87.75160851583708,24.79714489729661,0.009387352752485263,0.10923012856760528
WALLABY J124747+042017,96.5267693674208,24.930018162128484,0.0128061122084791,0.11127862716201103
WALLABY J124747+042017,106.17944630416288,25.146964493258473,0.01262387520268505,0.113519694561174
WALLABY J124747+042017,116.79739093457917,25.585425082624674,0.012742387225822951,0.11341142697745182
WALLABY J124747+042017,128.4771300280371,26.155713885782724,0.012762546262075547,0.11136998959663841
WALLABY J124747+042017,141.32484303084084,26.56607592898184,0.016727152814087324,0.1090484395715931
WALLABY J124747+042017,155.45732733392492,26.98272030181944,0.0039744202702596204,0.10855113967177743
WALLABY J124747+042017,171.00306006731742,27.514904672155453,0.005661621881370919,0.10855113967177743
WALLABY J124747+042017,188.10336607404918,27.916408530493534,0.007424871841581223,0.10855113967177743
WALLABY J124747+042017,206.9137026814541,28.24259264588492,0.009134593752864548,0.10855113967177743
WALLABY J124747+042017,227.60507294959956,28.311991487396675,0.009278302908411066,0.10855113967177743
WALLABY J124747+042017,250.3655802445595,28.996518894491892,0.014888188773515826,0.10855113967177743
WALLABY J124747+042017,275.4021382690155,29.918226894944638,0.03128453433498731,0.10855113967177743
WALLABY J124911+032310,0.262,17.57214857718381,0.004361435199746749,0.049604239219245394
WALLABY J124911+032310,0.2882,17.592713616890784,0.00470071933613958,0.049604239219245394
WALLABY J124911+032310,0.3170200000000001,17.617377947012237,0.005032431466760356,0.049604239219245394
WALLABY J124911+032310,0.34872200000000014,17.646775951787184,0.0052751777077024485,0.049604239219245394
WALLABY J124911+032310,0.38359420000000016,17.681508162750553,0.005474139970630873,0.049604239219245394
WALLABY J124911+032310,0.4219536200000002,17.722095461884614,0.005624014040039012,0.049604239219245394
WALLABY J124911+032310,0.4641489820000003,17.769124941959383,0.005604096700864867,0.049604239219245394
WALLABY J124911+032310,0.5105638802000004,17.82356736908337,0.0053770961784578965,0.049604239219245394
WALLABY J124911+032310,0.5616202682200004,17.884751634632444,0.004993837604763341,0.05173728077798212
WALLABY J124911+032310,0.6177822950420006,17.956844892978374,0.004473151269580434,0.050103085984414986
WALLABY J124911+032310,0.6795605245462006,18.039115207242688,0.003792371783701128,0.04556910949405191
WALLABY J124911+032310,0.7475165770008207,18.123264903905252,0.003228825865129538,0.041989569249614944
WALLABY J124911+032310,0.8222682347009029,18.217652973448182,0.0039646894349590674,0.042245476526225845
WALLABY J124911+032310,0.9044950581709934,18.308978717760198,0.004657549670737509,0.04408576035531875
WALLABY J124911+032310,0.9949445639880927,18.403889819561037,0.004567234006973602,0.04254007694289791
WALLABY J124911+032310,1.0944390203869019,18.500198370409862,0.003941793647971627,0.039988773279638734
WALLABY J124911+032310,1.2038829224255923,18.588999892136137,0.00352251115898068,0.0403151051017307
WALLABY J124911+032310,1.3242712146681515,18.6644063219428,0.003779240124641429,0.041586278968754
WALLABY J124911+032310,1.4566983361349666,18.742757546054378,0.0030529230363636555,0.04122899657225354
WALLABY J124911+032310,1.6023681697484635,18.814534901593582,0.004124406976260022,0.0434953165132988
WALLABY J124911+032310,1.7626049867233098,18.875854589001307,0.0054942687196495085,0.055422275393328224
WALLABY J124911+032310,1.938865485395641,18.93502794806942,0.00679372642534978,0.0820630215422874
WALLABY J124911+032310,2.1327520339352053,18.979300371993865,0.007569624978083081,0.12009672888796374
WALLABY J124911+032310,2.346027237328726,19.02138628100218,0.008185333063892481,0.16107417043385985
WALLABY J124911+032310,2.580629961061599,19.074081347477573,0.009246549658304456,0.19329821524737206
WALLABY J124911+032310,2.8386929571677584,19.13361940721196,0.009782945584193849,0.2113165763026384
WALLABY J124911+032310,3.1225622528845345,19.20440873374592,0.010460854578041408,0.2209451925731205
WALLABY J124911+032310,3.4348184781729882,19.276857246539322,0.011277993143417223,0.22647805962428913
WALLABY J124911+032310,3.7783003259902874,19.339653960504478,0.010637520939062665,0.23570040404258352
WALLABY J124911+032310,4.156130358589317,19.383116338323944,0.010230667327173974,0.2610656496382835
WALLABY J124911+032310,4.571743394448249,19.390773558286078,0.01007181068742155,0.3113682337991112
WALLABY J124911+032310,5.028917733893073,19.396441765426225,0.010960527314789621,0.3807878599034084
WALLABY J124911+032310,5.531809507282381,19.395921476001853,0.01201597994258406,0.45310873957704473
WALLABY J124911+032310,6.08499045801062,19.398350570791294,0.011058854568287963,0.5021048192545728
WALLABY J124911+032310,6.693489503811683,19.449478586523256,0.008454134975641852,0.48115392321591033
WALLABY J124911+032310,7.36283845419285,19.601589702277508,0.008762033665403538,0.34936581667536365
WALLABY J124911+032310,8.099122299612137,19.757498512024696,0.00985616215035594,0.21098725346000674
WALLABY J124911+032310,8.90903452957335,19.951670404351013,0.008919291629023449,0.14016264337111667
WALLABY J124911+032310,9.799937982530686,20.078141856354655,0.008850023131516812,0.11255891134409168
WALLABY J124911+032310,10.779931780783755,20.21995369413238,0.008948276669112314,0.11193765006842055
WALLABY J124911+032310,11.857924958862132,20.292583016056376,0.007108920421186675,0.12941840489092765
WALLABY J124911+032310,13.043717454748347,20.34942084269921,0.007626841049425497,0.1620132615732196
WALLABY J124911+032310,14.348089200223182,20.415430106628385,0.008661590357026502,0.21260295858437805
WALLABY J124911+032310,15.7828981202455,20.481995143474258,0.010584397882351626,0.2729168420185567
WALLABY J124911+032310,17.361187932270052,20.611979712980528,0.008873679995992667,0.31420994103933453
WALLABY J124911+032310,19.09730672549706,20.89690454794426,0.008187295870202865,0.3051423281465143
WALLABY J124911+032310,21.007037398046766,21.246678209489374,0.008185448894830962,0.25386352419441577
WALLABY J124911+032310,23.107741137851445,21.63286409456809,0.007137804864185779,0.20374750117092633
WALLABY J124911+032310,25.41851525163659,21.88374946890935,0.006922029836050667,0.19015561138097103
WALLABY J124911+032310,27.960366776800253,22.099655313293148,0.00963341029834641,0.21568797107157295
WALLABY J124911+032310,30.75640345448028,22.307393170062113,0.007836830714965841,0.26136705943164573
WALLABY J124911+032310,33.83204379992831,22.547058831989794,0.007762880844139439,0.2951079388659503
WALLABY J124911+032310,37.21524817992115,22.91867710062381,0.007631780929629137,0.2840246556950775
WALLABY J124911+032310,40.93677299791326,23.224494244964028,0.007238086171757507,0.25811626813845556
WALLABY J124911+032310,45.03045029770459,23.390437102460005,0.007956763085497505,0.28133988888252237
WALLABY J124911+032310,49.53349532747505,23.477755304812575,0.009081682207535611,0.326072132302536
WALLABY J124911+032310,54.48684486022256,23.742891052563266,0.011292312084024477,0.27219965611166197
WALLABY J124911+032310,59.93552934624482,24.26505621874042,0.008912968508759058,0.2014532461397625
WALLABY J124911+032310,65.92908228086931,24.517704721561785,0.012171034709876564,0.19322502073763959
WALLABY J124911+032310,72.52199050895625,24.813803547507845,0.009609954512634383,0.221991005498344
WALLABY J124911+032310,79.77418955985188,25.093960602915153,0.010003437258894802,0.24780442755573479
WALLABY J124911+032310,87.75160851583708,25.519010085783833,0.012844330237211224,0.2574228250657098
WALLABY J124911+032310,96.5267693674208,25.992707065144344,0.016932215904554,0.2581137397109189
WALLABY J124911+032310,106.17944630416288,26.495301247626607,0.02031993952840735,0.2644673954611306
WALLABY J124911+032310,116.79739093457917,26.742113748921042,0.005691029226902598,0.2644673954611306
WALLABY J124911+032310,128.4771300280371,27.247239046568303,0.007345756028345804,0.2644673954611306
WALLABY J124911+032310,141.32484303084084,28.124806102528154,0.014521072943904806,0.2644673954611306
WALLABY J124935+033620,0.262,19.65308317167392,0.0068274133333268774,0.07299899363297091
WALLABY J124935+033620,0.2882,19.660500991206398,0.0073136007114215735,0.07299899363297091
WALLABY J124935+033620,0.3170200000000001,19.669332034882423,0.00780399486731294,0.07299899363297091
WALLABY J124935+033620,0.34872200000000014,19.679718399908957,0.008299234889887937,0.07299899363297091
WALLABY J124935+033620,0.38359420000000016,19.691760271181806,0.008762444263620335,0.07299899363297091
WALLABY J124935+033620,0.4219536200000002,19.705508760946117,0.00912763650104728,0.07299899363297091
WALLABY J124935+033620,0.4641489820000003,19.721107520214396,0.00942855730644651,0.07299899363297091
