galaxy_id,field_id,release_phase,distance_mpc,logMstar,logMHI,ell_maj_beams,robust_sample,full_stellar
WALLABY J130401+045203,NGC4808,2,272.04577522549425,,9.833332245381685,1.2074774813359148,False,False
WALLABY J130406+044139,NGC4808,2,194.9330380933992,,9.644305819359925,0.8865955069953783,False,False
WALLABY J130407+053333,NGC4808,2,101.2667499641279,,9.849645586555091,1.5631612649535176,False,False
WALLABY J130410+052910,NGC4808,2,40.412555206401976,,8.649806465511478,1.4998177297932778,False,False
WALLABY J130412+043057,NGC4808,2,178.538329457182,,9.688774742597015,0.9666921330895786,False,False
WALLABY J130419+081330,NGC4808,2,252.2322500745954,9.895385998255936,9.949055538448482,1.3992901311942754,True,True
WALLABY J130428+043155,NGC4808,2,101.22780684824907,9.384020951307262,9.509912344818577,1.8157795532663683,True,True
WALLABY J130436+045341,NGC4808,2,206.14239007157298,,9.569383711448632,1.4013063843278402,False,False
WALLABY J130438+034245,NGC4808,2,162.6889316940442,,9.723125158571051,1.4841723999196188,False,False
WALLABY J130438+061203,NGC4808,2,164.01491565891675,,9.988370469314424,1.6351016386832107,False,False
WALLABY J130440+075733,NGC4808,2,201.7318867557017,10.26681259451995,9.91819477490936,1.2592577049499625,True,True
WALLABY J130445+062514,NGC4808,2,203.90313484196912,9.229779820233148,9.674210951011244,1.3796335933825514,True,True
WALLABY J130453+034934,NGC4808,2,175.3039809670839,,10.067457889647264,1.5223572177094744,False,False
WALLABY J130504+071549,NGC4808,2,263.39552490945664,9.75186614580321,10.096576880806909,1.2134114025412104,True,True
WALLABY J130510+053040,NGC4808,2,103.97055387341933,,9.142462664539183,1.0312976915748122,False,False
WALLABY J130512+034927,NGC4808,2,206.20563890652357,,9.876611539955153,1.2742536231498096,True,False
WALLABY J130512+083423,NGC4808,2,102.31610075138319,,9.508491580463101,1.3832538602456215,False,False
WALLABY J130522+043840,NGC4808,2,200.98677071637667,10.710419381919802,10.081584396766385,1.8675738132246138,True,True
WALLABY J130535+041627,NGC4808,2,187.92677720779724,9.028759557336835,10.111872158978121,1.416098414852946,True,True
WALLABY J130535+051140,NGC4808,2,187.44414301107622,9.425672315539813,9.767620918195492,1.0375943719557468,True,True
WALLABY J130544+073310,NGC4808,2,265.6854684409026,10.62294935820752,10.181426185823119,1.310910098569525,True,True
WALLABY J130555+033208,NGC4808,2,187.20694885852225,,9.878639203489133,1.2739593963991154,False,False
WALLABY J130558+035723,NGC4808,2,100.07401652669934,,10.0655560448871,3.3936672087118858,False,False
WALLABY J130609+040911,NGC4808,2,170.3547255879307,9.958219860759279,9.713745033773202,1.2073875949468946,True,True
WALLABY J130620+040901,NGC4808,2,100.55957448161257,,9.306575244620204,1.226483425905721,False,False
WALLABY J130623+052247,NGC4808,2,186.70749530694732,9.395631144537141,9.84987458808726,1.461314145555683,True,True
WALLABY J130635+042739,NGC4808,2,91.14406860839874,,9.481399555734159,1.6106900562384356,False,False
WALLABY J130646+070404,NGC4808,2,244.05907416313696,,10.037098570406757,1.45021064618629,False,False
WALLABY J130656+074407,NGC4808,2,126.19450142324445,,9.785161165296078,1.9805823308298822,True,False
WALLABY J130658+065934,NGC4808,2,296.90007712807716,,10.059798490441747,1.2327695667614456,False,False
WALLABY J130659+042805,NGC4808,2,169.4667791379532,,9.788884465006598,1.1970681248942634,False,False
WALLABY J130659+045802,NGC4808,2,183.48185498518998,,9.684139375108002,0.965088940646371,False,False
WALLABY J130705+031317,NGC4808,2,206.98650464517712,,10.108540983914645,1.2393653066133454,False,False
WALLABY J130715+041132,NGC4808,2,271.4886530910423,,9.943411525601,0.8779694192441851,False,False
WALLABY J130721+070242,NGC4808,2,293.83988674230744,9.644443099414321,9.96668487384731,0.969149822530466,True,True
WALLABY J130727+044550,NGC4808,2,200.91096018650617,10.860949904843114,10.251452672392018,1.6690395017088424,True,True
WALLABY J130727+082924,NGC4808,2,233.85433703467598,,10.017059743220203,0.8278506802010848,False,False
WALLABY J130738+041709,NGC4808,2,104.59368782334556,,9.117208220985196,0.8895473848563427,False,False
WALLABY J130739+062006,NGC4808,2,102.16854834572835,,10.13185367570176,2.63395476056,False,False
WALLABY J130739+075909,NGC4808,2,86.44026402023306,9.06931024591784,9.099687064482136,1.3514082086864874,True,True
WALLABY J130802+062900,NGC4808,2,101.90953950170577,10.535322421439327,9.783971089303845,2.149079941514746,True,True
WALLABY J130810+044441,NGC4808,2,83.56740635858404,8.387829850383294,9.638499431264634,3.664219768136114,True,True
WALLABY J130812+062455,NGC4808,2,103.49044683504516,,9.457260626317455,1.6760869436965897,False,False
WALLABY J130813+034746,NGC4808,2,85.22475756064365,7.951308650569029,9.08084167287132,1.1961060518408575,True,True
WALLABY J130813+053320,NGC4808,2,202.53039442326445,9.775022721539344,9.826499020261622,1.5116321290899728,True,True
WALLABY J130813+064248,NGC4808,2,194.39676074746671,8.818019823981052,9.753556529323285,1.434978961003612,True,True
WALLABY J130826+064302,NGC4808,2,211.70720312029178,10.685829187037347,9.960359609178196,1.3240427583328729,True,True
WALLABY J130829+042207,NGC4808,2,103.68496411071654,,9.780247657753318,1.7452257773924214,False,False
WALLABY J130844+040942,NGC4808,2,125.75859053378576,,9.588217681551507,1.5048050501097752,False,False
WALLABY J130844+044424,NGC4808,2,187.62236521024326,,9.591619930452687,1.067725544969783,False,False
WALLABY J130852+055946,NGC4808,2,51.13442428389889,8.116244084911507,8.862651874178006,1.4479183265274964,True,True
WALLABY J130901+072007,NGC4808,2,91.06661298817339,8.9609659072018,9.016036865746742,0.9819599255472953,True,True
WALLABY J130903+065753,NGC4808,2,196.12123305707658,,9.878732192484943,1.0564632605589865,False,False
WALLABY J130904+081148,NGC4808,2,101.95615454472694,8.842158715944203,9.242618217635558,1.0887152448366944,True,True
WALLABY J130905+055109,NGC4808,2,103.29395677937502,9.41789515325229,9.654941023928687,1.3015557075104514,True,True
WALLABY J130906+051433,NGC4808,2,51.45675094907149,8.294377219080909,9.399677106286704,3.117212383294582,True,True
WALLABY J130916+025905,NGC4808,2,164.13986615498231,,9.934976192168723,1.0659970851231497,False,False
WALLABY J130923+065940,NGC4808,2,52.03170116592606,,9.543206617767206,1.9440226783106334,False,False
WALLABY J130929+045032,NGC4808,2,171.33304689542396,,9.958375819556935,1.3986789672757534,False,False
WALLABY J130942+061307,NGC4808,2,183.19405734664164,,10.174431297020515,1.6853459218299434,False,False
WALLABY J130950+062601,NGC4808,2,166.91889532897693,,9.52161386374377,0.9288206499121232,False,False
WALLABY J131022+050058,NGC4808,2,172.45871845550502,,9.920678020083546,1.1729211337245853,False,False
WALLABY J131041+053553,NGC4808,2,252.0399658777391,10.596151942873915,10.085116105669025,0.9391004652052478,True,True
WALLABY J131113+065134,NGC4808,2,88.49738423140224,8.206488385537726,9.323217985779193,1.6959044677333477,True,True
WALLABY J131122+032431,NGC4808,2,43.59123360106875,,9.58990372448638,4.4213273420762365,True,False
WALLABY J131145+075645,NGC4808,2,279.47728120147644,10.54940007640353,10.40611133171507,1.6596567637575022,True,True
WALLABY J131206+052832,NGC4808,2,13.023183584225892,,8.16448134670552,2.075445348841002,False,False
WALLABY J131207+031203,NGC4808,2,118.40201187468465,,10.004240149488382,2.130007073592486,False,False
WALLABY J131208+025916,NGC4808,2,43.405871392039224,8.763940351895672,9.168941015727592,2.024655293019622,True,True
WALLABY J131232+071059,NGC4808,2,12.917384266471414,,8.476629771153162,2.7940248716121,False,False
WALLABY J131320+060327,NGC4808,2,100.70467065643165,,10.17412980528574,2.569511244122252,False,False
WALLABY J125656-202606,NGC5044,2,52.50232488585843,,8.862091657849561,1.119147547601493,False,False
WALLABY J125700-171910,NGC5044,2,56.83160804358685,9.499893341273582,9.817026695396642,2.081825237713542,True,True
WALLABY J125706-182159,NGC5044,2,231.11707276027164,,10.336987195270236,1.7915332788084786,False,False
WALLABY J125721-171102,NGC5044,2,69.00511558164087,,9.022550139225848,1.0024261990773757,False,False
WALLABY J125724-153912,NGC5044,2,79.90943427792978,,9.233721077326171,1.03684204356244,True,False
WALLABY J125757-130339,NGC5044,2,71.7414541984267,10.881296270564114,10.049119819638019,3.7894130273496116,True,True
WALLABY J125831-181843,NGC5044,2,217.64565394610048,,10.229659736180075,1.3654258810246132,False,False
WALLABY J125832-161038,NGC5044,2,76.15927716978376,8.909673038254649,9.24820192318853,1.2049079025377338,True,True
WALLABY J125834-164819,NGC5044,2,54.89194451433962,,9.179502519406448,1.2761274198711683,False,False
WALLABY J125836-161333,NGC5044,2,75.14000375449228,9.640706569191925,9.1712153112067,1.195515175634874,True,True
WALLABY J125843-170913,NGC5044,2,118.89515235086809,,9.744926282395538,1.5443485708921902,False,False
WALLABY J125848-114647,NGC5044,2,68.81506421782457,9.268434812323429,9.037662005795296,1.7814173922775793,True,True
WALLABY J125850-145324,NGC5044,2,69.71815765244517,,9.197071542697765,1.161083627946607,False,False
WALLABY J125855-142319,NGC5044,2,276.72690216291085,9.414995395736463,10.117921677066407,1.3526403095123647,True,True
WALLABY J125859-135141,NGC5044,2,69.74627161952594,,8.993047467935394,1.2462370641931435,True,False
WALLABY J125907-121329,NGC5044,2,18.692699415857778,,9.014019827334417,3.465196396753214,True,False
WALLABY J125910-161749,NGC5044,2,184.62882710552955,10.008781955919003,10.020438939609386,1.1578700845866499,True,True
WALLABY J125912-124101,NGC5044,2,55.33969119982663,8.535059703018295,8.990958376163317,1.268723062862473,True,True
WALLABY J125912-182326,NGC5044,2,218.60220878686974,9.7538169192235,9.889980565067885,0.9856767749801094,True,True
WALLABY J125915-150108,NGC5044,2,17.265079225700468,,8.212094552871433,3.854642323661632,False,False
WALLABY J125923-120455,NGC5044,2,90.53699330243973,,9.668085487771464,1.4269352210266877,False,False
WALLABY J125924-150253,NGC5044,2,20.68807293847937,,8.286152795182659,2.953662193653198,False,False
WALLABY J125930-120652,NGC5044,2,91.40040869502451,,9.389863409169111,1.2946997355849583,False,False
WALLABY J125930-135159,NGC5044,2,199.9970055320237,9.901749123875188,9.828042939496765,1.1421690211044573,True,True
WALLABY J125930-180055,NGC5044,2,70.87282612747508,,9.24215642856476,1.1673440814852585,False,False
WALLABY J125931-140755,NGC5044,2,92.19604809620024,10.185514875067767,9.857906151749308,1.8214480566474702,True,True
WALLABY J125932-151419,NGC5044,2,20.28347851631015,8.236479421621603,8.141622739521514,1.432210217684038,True,True
WALLABY J125932-182203,NGC5044,2,215.92795345490663,,9.915612829995421,1.0047101330509647,False,False
WALLABY J125939-145813,NGC5044,2,70.5275255538122,,9.889977840634112,3.100278981734874,False,False
