checkfit_json,common_aperture_arcsec,contained,frame_status,galaxy_id,logMstar,logMstar_method_sd,n_intersecting_bricks,n_retained,pair_to_next_abs_delta_background_over_mean_RMS,pair_to_next_abs_delta_common_aperture_arcsec,pair_to_next_abs_delta_log10_Mstar_dex,pair_to_next_abs_delta_stage1_R50_arcsec,pair_to_next_pass,r_background,r_background_rms,reason,safe_radius_arcsec,size_pix,stage1_R50_arcsec,stage1_Rd_arcsec
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J124947+035042,7.3275350035568145,0.14946157529670204,2,57,0.021985429764675563,5.448684486022259,0.03167431166004242,0.21648930126443844,False,0.000131089,0.00125664,,122.616,1024,15.020949965616246,8.94984771025635
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",59.93552934624482,True,success,WALLABY J124947+035042,7.359209315216857,0.14654059461626032,2,58,0.0019708202965583034,5.448684486022259,0.0035939860875853213,0.16860394261718703,False,0.000157963,0.00118807,,156.15200000000002,1280,15.237439266880685,9.078837306896487
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J124947+035042,7.355615329129272,0.14639263569179894,2,57,0.010889577131287465,0.0,0.011447185553437933,0.01052379276705473,False,0.000155645,0.00116425,,189.68800000000002,1536,15.068835324263498,8.978378972821295
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J124947+035042,7.344168143575834,0.14731557693540254,2,57,0.021465764799501783,5.448684486022259,0.028872884573451607,0.18426953449196048,False,0.000142952,0.00116697,,223.22400000000002,1792,15.079359117030553,8.984649304778664
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",59.93552934624482,True,success,WALLABY J124947+035042,7.373041028149285,0.14569655323109063,4,58,0.01103634629649253,0.0,0.004083742058562656,0.013924137293367167,False,0.000118135,0.00114527,,256.76,2048,15.263628651522513,9.094441579908928
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",59.93552934624482,True,success,WALLABY J124947+035042,7.368957286090723,0.14578328369859075,4,58,0.011691395994974586,0.0,0.0010165227854592729,0.07523431247610723,False,0.000105637,0.00111961,,290.296,2304,15.249704514229146,9.08614523989331
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",59.93552934624482,True,success,WALLABY J124947+035042,7.369973808876182,0.1460902568535107,4,58,0.0007275580146998073,0.0,0.00768621805963754,0.03902196394448687,True,9.26554e-05,0.0011011,,323.832,2560,15.324938826705253,9.130971675024798
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",59.93552934624482,True,success,WALLABY J124947+035042,7.3776600269358195,0.14462224941717203,4,58,,,,,,9.18625e-05,0.00107852,,357.368,2816,15.36396079064974,9.154221911225417
