family,color,luminosity_band,intercept_a,slope_b,relation,color_value_mag,log10_L_band_Lsun,log10_Mstar_Msun
Z17_40LG_BC03,g-z,g,-0.712000,0.920000,log10_ML=a+b*color,1.4558431881988927,10.262543645037509,10.88991937818049
Z17_40LG_BC03,g-z,r,-0.523000,0.687000,log10_ML=a+b*color,1.4558431881988927,10.399734043642155,10.876898313934795
Z17_40LG_BC03,g-z,z,-0.470000,0.520000,log10_ML=a+b*color,1.4558431881988927,10.624880920317066,10.91191937818049
Z17_40LG_BC03,r-z,g,-0.518000,1.084000,log10_ML=a+b*color,0.6728671916872742,10.262543645037509,10.473931680826514
Z17_40LG_BC03,r-z,r,-0.357000,0.794000,log10_ML=a+b*color,0.6728671916872742,10.399734043642155,10.576990593841852
Z17_40LG_BC03,r-z,z,-0.309000,0.403000,log10_ML=a+b*color,0.6728671916872742,10.624880920317066,10.587046398567038
B19_CBe_Chabrier_HUB3_Late_SynR,g-r,g,-0.870000,1.910000,log10_ML=a+b*color,0.7829759965116185,10.262543645037509,10.8880277983747
B19_CBe_Chabrier_HUB3_Late_SynR,g-r,r,-0.680000,1.540000,log10_ML=a+b*color,0.7829759965116185,10.399734043642155,10.925517078270047
B19_CBe_Chabrier_HUB3_Late_SynR,g-r,z,-0.710000,1.270000,log10_ML=a+b*color,0.7829759965116185,10.624880920317066,10.909260435886823
B19_CBe_Chabrier_HUB3_Late_SynR,g-z,g,-1.070000,1.130000,log10_ML=a+b*color,1.4558431881988927,10.262543645037509,10.837646447702257
B19_CBe_Chabrier_HUB3_Late_SynR,g-z,r,-0.850000,0.920000,log10_ML=a+b*color,1.4558431881988927,10.399734043642155,10.889109776785137
B19_CBe_Chabrier_HUB3_Late_SynR,g-z,z,-0.830000,0.750000,log10_ML=a+b*color,1.4558431881988927,10.624880920317066,10.886763311466236
B19_CBe_Chabrier_HUB3_Late_SynR,r-z,g,-1.150000,2.240000,log10_ML=a+b*color,0.6728671916872742,10.262543645037509,10.619766154417002
B19_CBe_Chabrier_HUB3_Late_SynR,r-z,r,-0.920000,1.820000,log10_ML=a+b*color,0.6728671916872742,10.399734043642155,10.704352332512995
B19_CBe_Chabrier_HUB3_Late_SynR,r-z,z,-0.880000,1.460000,log10_ML=a+b*color,0.6728671916872742,10.624880920317066,10.727267020180486
