galaxy_id,field_id,team_release,ra,dec,distance_mpc,logMHI,ell_maj_beams,primary_brick,primary_brick_subdir,spatial_shard,hi_status,dr10_optical_field_status
WALLABY J134533-145830,NGC5044,NGC 5044 TR3,206.3876984403641,-14.97513224664495,167.8262171278096,10.457668218695247,2.05580748021,2065m150,206,14,pass,candidate
WALLABY J125907-121329,NGC5044,NGC 5044 TR3,194.7792844114985,-12.22481782798696,18.692699415857778,9.014019827334417,3.46519639675,1947m122,194,15,pass,candidate
WALLABY J130347-180311,NGC5044,NGC 5044 TR3,195.9464995234696,-18.05323432875276,252.848723477805,9.88827060614634,1.27085759309,1958m180,195,15,pass,candidate
WALLABY J130355-163807,NGC5044,NGC 5044 TR3,195.9794978765012,-16.6353485480516,192.20967529966651,9.814427991625243,1.35676655902,1960m167,196,15,pass,candidate
WALLABY J130358-164910,NGC5044,NGC 5044 TR3,195.995555165237,-16.81948791260171,157.51669706543385,9.533048571305313,1.14011799721,1960m167,196,15,pass,candidate
WALLABY J130703-185253,NGC5044,NGC 5044 TR3,196.7624841106888,-18.88159266657526,197.78760341703958,9.865948676667502,1.4989976081,1967m190,196,15,pass,candidate
WALLABY J131051-190753,NGC5044,NGC 5044 TR3,197.7131212333096,-19.13147011309578,285.00808464433834,9.962761485996765,1.00883218755,1978m192,197,15,pass,candidate
WALLABY J131145-191544,NGC5044,NGC 5044 TR3,197.941392387059,-19.26221189715345,39.706800663172125,8.756675343135207,2.16161048607,1978m192,197,15,pass,candidate
WALLABY J131251-183142,NGC5044,NGC 5044 TR3,198.2135433607558,-18.52859263184482,87.97537937584089,9.212275324676414,1.04294350251,1982m185,198,15,pass,candidate
WALLABY J131312-182434,NGC5044,NGC 5044 TR3,198.3017183057716,-18.40952036190312,285.3314552998047,10.043315986682005,1.03500447962,1982m185,198,15,pass,candidate
WALLABY J131352-204405,NGC5044,NGC 5044 TR3,198.4670012295117,-20.73477589493805,41.48315558353832,8.711505233612408,1.69520552021,1985m207,198,15,pass,candidate
WALLABY J131528-131929,NGC5044,NGC 5044 TR3,198.8706875429479,-13.32490250651892,194.17323661871126,9.9905226090976,1.34327177597,1988m132,198,15,pass,candidate
WALLABY J131807-154958,NGC5044,NGC 5044 TR3,199.5293327439417,-15.83279707408289,248.2545475760653,10.290345172255474,1.30346487561,1995m157,199,15,pass,candidate
WALLABY J131845-153954,NGC5044,NGC 5044 TR3,199.6895509086783,-15.66504385501177,92.59538389225807,9.404702310584119,1.20548404446,1995m157,199,15,pass,candidate
WALLABY J132202-174134,NGC5044,NGC 5044 TR3,200.5124197840595,-17.69294491555679,198.5666770803539,9.962666004258967,1.1759238458,2005m177,200,15,pass,candidate
WALLABY J132540-155525,NGC5044,NGC 5044 TR3,201.4205779666336,-15.92362914231312,165.44349090591717,9.709751829172824,2.03992032131,2014m160,201,15,pass,candidate
WALLABY J133113-220341,NGC5044,NGC 5044 TR3,202.8045130524556,-22.06165023990638,132.37071531448345,9.873817999159684,1.49113961905,2027m220,202,15,pass,candidate
WALLABY J133611-234050,NGC5044,NGC 5044 TR3,204.0472298178287,-23.68090425175009,166.1859200569923,10.117969354852645,1.74366226127,2041m237,204,15,pass,candidate
WALLABY J133702-205515,NGC5044,NGC 5044 TR3,204.261621333705,-20.92095005625085,110.19705237862722,9.55430675601966,1.24418306714,2042m210,204,15,pass,candidate
WALLABY J134138-155809,NGC5044,NGC 5044 TR3,205.4119812728546,-15.96936592886104,231.40738089769533,9.859362070096974,0.998602103177,2053m160,205,15,pass,candidate
WALLABY J134145-191825,NGC5044,NGC 5044 TR3,205.4378272897482,-19.30719359091336,232.63489090820062,10.13432271892294,1.45827210335,2055m192,205,15,pass,candidate
WALLABY J134249-182801,NGC5044,NGC 5044 TR3,205.7064844672425,-18.4669385544139,167.37484381637987,9.977396640777723,1.41670920011,2056m185,205,15,pass,candidate
WALLABY J134259-182447,NGC5044,NGC 5044 TR3,205.7469609154332,-18.41312615759503,217.5198845151311,9.413540214209466,1.35588450518,2056m185,205,15,pass,candidate
WALLABY J130121-194538,NGC5044,NGC 5044 TR3,195.3411281481512,-19.76080906124349,173.67158828418061,9.64938155059605,1.14872804108,1952m197,195,16,pass,candidate
WALLABY J130108-181149,NGC5044,NGC 5044 TR3,195.2873718269972,-18.1971102998253,69.0440362435323,9.51286442003276,1.99216909223,1953m182,195,16,pass,candidate
