galaxy_id,rad_hi_source_arcsec,sigma_hi_source_weight
WALLABY J094723-431306,69.000000000138,0.013312535100038405
WALLABY J094808-473113,3.000000000006,21.009244722531207
WALLABY J094808-473113,9.000000000018,19.60215352777721
WALLABY J094808-473113,15.00000000003,16.67947602868037
WALLABY J094808-473113,21.000000000042,13.62418264508712
WALLABY J094808-473113,27.000000000054,5.184367539381857
WALLABY J094808-473113,33.000000000066,4.518264246906535
WALLABY J094808-473113,39.000000000078,1.9098506655221552
WALLABY J094808-473113,45.00000000009,0.7674129193320378
WALLABY J094808-473113,51.000000000102006,0.25894134919201006
WALLABY J094808-473113,57.000000000114,0.04217381120255576
WALLABY J094819-442224,3.000000000006,19.181887884412948
WALLABY J094819-442224,9.000000000018,38.54380008228064
WALLABY J094819-442224,15.00000000003,32.620512884248946
WALLABY J094819-442224,21.000000000042,21.729423877586168
WALLABY J094819-442224,27.000000000054,10.779724362075399
WALLABY J094819-442224,33.000000000066,5.799983911505573
WALLABY J094819-442224,39.000000000078,2.17471442652937
WALLABY J094819-442224,45.00000000009,0.7638032540722028
WALLABY J094819-442224,51.000000000102006,0.30292898914286187
WALLABY J094819-442224,57.000000000114,0.05702074296429983
WALLABY J094819-442224,63.00000000012601,0.01663922581143727
WALLABY J094828-472216,3.000000000006,81.61290110794498
WALLABY J094828-472216,9.000000000018,55.20696550679198
WALLABY J094828-472216,15.00000000003,42.749967532223344
WALLABY J094828-472216,21.000000000042,31.236282336662256
WALLABY J094828-472216,27.000000000054,18.586267805694312
WALLABY J094828-472216,33.000000000066,6.820839655957904
WALLABY J094828-472216,39.000000000078,2.9388812716154478
WALLABY J094828-472216,45.00000000009,1.1718612960640797
WALLABY J094828-472216,51.000000000102006,0.008226699220857921
WALLABY J094828-472216,57.000000000114,0.5763052574377707
WALLABY J094828-472216,63.00000000012601,0.20811877276256277
WALLABY J094828-472216,69.000000000138,0.011776169286131125
WALLABY J094840-452959,3.000000000006,31.521494769227218
WALLABY J094840-452959,9.000000000018,39.62193479553791
WALLABY J094840-452959,15.00000000003,41.89225216862697
WALLABY J094840-452959,21.000000000042,40.69602589546458
WALLABY J094840-452959,27.000000000054,26.048161860096855
WALLABY J094840-452959,33.000000000066,33.373578271977046
WALLABY J094840-452959,39.000000000078,14.46988464935395
WALLABY J094840-452959,45.00000000009,16.929570712036394
WALLABY J094840-452959,51.000000000102006,11.100495945213709
WALLABY J094840-452959,57.000000000114,8.289909200500993
WALLABY J094840-452959,63.00000000012601,4.385353982753563
WALLABY J094840-452959,69.000000000138,3.1660620867062965
WALLABY J094840-452959,75.00000000015001,1.9031039426129974
WALLABY J094840-452959,81.000000000162,1.4130195675328725
WALLABY J094840-452959,87.000000000174,0.7880830293505895
WALLABY J094840-452959,93.000000000186,0.772879214674653
WALLABY J094840-452959,99.000000000198,0.3270554362610012
WALLABY J094840-452959,105.00000000021001,0.37103340454485634
WALLABY J094840-452959,111.000000000222,0.07617230976380697
WALLABY J094840-452959,117.000000000234,0.17649418488428373
WALLABY J094840-452959,123.000000000246,0.17200558706727567
WALLABY J094840-452959,129.000000000258,0.009843318199740294
WALLABY J094840-452959,135.00000000027,0.009391412855830698
WALLABY J094854-462741,3.000000000006,32.17617619264538
WALLABY J094854-462741,9.000000000018,42.801340880453616
WALLABY J094854-462741,15.00000000003,32.728076524681654
WALLABY J094854-462741,21.000000000042,25.029563203472602
WALLABY J094854-462741,27.000000000054,17.199488263097194
WALLABY J094854-462741,33.000000000066,11.231788800060496
WALLABY J094854-462741,39.000000000078,5.353576116611809
WALLABY J094854-462741,45.00000000009,2.4269691804425735
WALLABY J094854-462741,51.000000000102006,0.8805528711069676
WALLABY J094854-462741,57.000000000114,0.041861254656320984
WALLABY J094855-435404,3.000000000006,18.623019342791473
WALLABY J094855-435404,9.000000000018,29.17907434395091
WALLABY J094855-435404,15.00000000003,36.58700105183551
WALLABY J094855-435404,21.000000000042,19.64581526429638
WALLABY J094855-435404,27.000000000054,15.61785735369337
WALLABY J094855-435404,33.000000000066,9.680240820468692
WALLABY J094855-435404,39.000000000078,3.980504159433777
WALLABY J094855-435404,45.00000000009,1.110553594711894
WALLABY J094855-435404,51.000000000102006,0.5288995429323314
WALLABY J094855-435404,57.000000000114,0.10741125309845559
WALLABY J094855-435404,63.00000000012601,0.14367626800932923
WALLABY J094855-474548,3.000000000006,19.15730810794392
WALLABY J094855-474548,9.000000000018,23.65295620385197
WALLABY J094855-474548,15.00000000003,20.3025726951633
WALLABY J094855-474548,21.000000000042,14.141583424200395
WALLABY J094855-474548,27.000000000054,8.201778503038112
WALLABY J094855-474548,33.000000000066,4.8339301492301106
WALLABY J094855-474548,39.000000000078,1.7004449595307247
WALLABY J094855-474548,45.00000000009,0.5196154259104404
WALLABY J094855-474548,51.000000000102006,0.03234058064949401
WALLABY J094926-435730,3.000000000006,22.45383087878032
WALLABY J094926-435730,9.000000000018,22.635152287320103
WALLABY J094926-435730,15.00000000003,16.73002317923967
WALLABY J094926-435730,21.000000000042,22.173088141282104
WALLABY J094926-435730,27.000000000054,15.820055987782638
WALLABY J094926-435730,33.000000000066,14.644008689516006
WALLABY J094926-435730,39.000000000078,9.385494622967435
WALLABY J094926-435730,45.00000000009,6.120564238782396
WALLABY J094926-435730,51.000000000102006,4.40889426430757
WALLABY J094926-435730,57.000000000114,4.153614844951441
WALLABY J094926-435730,63.00000000012601,2.691233268732343
WALLABY J094926-435730,69.000000000138,1.826389530083319
WALLABY J094926-435730,75.00000000015001,1.2617676977963497
WALLABY J094926-435730,81.000000000162,0.4917034749457163
WALLABY J094926-435730,87.000000000174,0.2518416281140094
WALLABY J094926-435730,93.000000000186,0.21570541299294796
WALLABY J094926-435730,99.000000000198,0.19497755640418424
WALLABY J094926-435730,105.00000000021001,0.14595299452034044
WALLABY J094926-435730,111.000000000222,0.06955364089235264
WALLABY J094930-475941,3.000000000006,18.90774453110325
WALLABY J094930-475941,9.000000000018,21.70844220461793
WALLABY J094930-475941,15.00000000003,13.879384169896689
WALLABY J094930-475941,21.000000000042,9.798660475050168
WALLABY J094930-475941,27.000000000054,11.13166840082072
WALLABY J094930-475941,33.000000000066,4.342581827469506
WALLABY J094930-475941,39.000000000078,1.9951932970458732
WALLABY J094930-475941,45.00000000009,0.4441398247519236
WALLABY J094930-475941,51.000000000102006,0.205811806585174
WALLABY J094930-475941,57.000000000114,0.22403177585217324
WALLABY J094930-475941,63.00000000012601,0.22027021013136266
WALLABY J094930-475941,69.000000000138,0.10727515641275191
WALLABY J094940-454322,3.000000000006,48.74115383080242
WALLABY J094940-454322,9.000000000018,69.82243108873658
WALLABY J094940-454322,15.00000000003,53.06268414947949
WALLABY J094940-454322,21.000000000042,47.529875025328295
WALLABY J094940-454322,27.000000000054,33.29488890797955
WALLABY J094940-454322,33.000000000066,24.01659540575915
WALLABY J094940-454322,39.000000000078,15.398214279528645
WALLABY J094940-454322,45.00000000009,8.798377905429353
WALLABY J094940-454322,51.000000000102006,5.799191336029618
WALLABY J094940-454322,57.000000000114,3.704920295676488
WALLABY J094940-454322,63.00000000012601,2.3580926230874186
WALLABY J094940-454322,69.000000000138,1.239256230805111
WALLABY J094940-454322,75.00000000015001,0.14915970767104073
WALLABY J094940-454322,81.000000000162,0.009396598552815324
WALLABY J094944-471059,3.000000000006,21.776596676662813
WALLABY J094944-471059,9.000000000018,23.688541095918755
WALLABY J094944-471059,15.00000000003,24.50180839917431
WALLABY J094944-471059,21.000000000042,26.221594627416724
WALLABY J094944-471059,27.000000000054,27.821026493352644
WALLABY J094944-471059,33.000000000066,38.33311745208999
WALLABY J094944-471059,39.000000000078,39.88763888386453
WALLABY J094944-471059,45.00000000009,41.65578643687051
WALLABY J094944-471059,51.000000000102006,44.858878004904454
WALLABY J094944-471059,57.000000000114,37.7520972377247
WALLABY J094944-471059,63.00000000012601,33.594889319271616
WALLABY J094944-471059,69.000000000138,25.872775393937584
WALLABY J094944-471059,75.00000000015001,21.744798046613816
WALLABY J094944-471059,81.000000000162,16.36701440343517
WALLABY J094944-471059,87.000000000174,12.333755453319997
WALLABY J094944-471059,93.000000000186,8.113988460067054
WALLABY J094944-471059,99.000000000198,5.085404541939195
